MonitoringLocationIdentifier,OrganizationIdentifier.x,OrganizationFormalName.x,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,Depth,HydrologicCondition,HydrologicEvent,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,Result,OrganizationIdentifier.y,OrganizationFormalName.y,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,StateCode,CountyCode
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR07161592,Sample-Routine,Water,NA,2015-07-16,8,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,13,mg/l,13,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR04241574,Sample-Routine,Water,NA,2015-04-24,0,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,11.5,mg/l,11.5,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR04241575,Sample-Routine,Water,NA,2015-04-24,6,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,11.8,mg/l,11.8,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR07201700,Sample-Routine,Water,NA,2016-07-20,8,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,14.2,mg/l,14.2,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR04191669,Sample-Routine,Water,NA,2016-04-19,0,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,11.3,mg/l,11.3,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR10251741,Sample-Routine,Water,NA,2016-10-25,7.7,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,23.6,mg/l,23.6,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR04191670,Sample-Routine,Water,NA,2016-04-19,6.8,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,11.3,mg/l,11.3,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR10251740,Sample-Routine,Water,NA,2016-10-25,0,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,15.6,mg/l,15.6,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR07201699,Sample-Routine,Water,NA,2016-07-20,0,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,13.9,mg/l,13.9,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR07251820,Sample-Routine,Water,NA,2017-07-25,0,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,13.4,mg/l,13.4,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR04131786,Sample-Routine,Water,NA,2017-04-13,0,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,16.8,mg/l,16.8,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR10261874,Sample-Routine,Water,NA,2017-10-26,0,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,19.2,mg/l,19.2,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR10181974,Sample-Routine,Water,NA,2018-10-18,9,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,14.1,mg/l,14.1,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR07251923,Sample-Routine,Water,NA,2018-07-25,0,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,15,mg/l,15,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR04201902,Sample-Routine,Water,NA,2018-04-20,6,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,13.2,mg/l,13.2,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR07251924,Sample-Routine,Water,NA,2018-07-25,6.5,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,13.6,mg/l,13.6,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR10181973,Sample-Routine,Water,NA,2018-10-18,0,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,13.4,mg/l,13.4,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR04201901,Sample-Routine,Water,NA,2018-04-20,0,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,13,mg/l,13,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR07172048,Sample-Routine,Water,NA,2019-07-17,8,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,17.4,mg/l,17.4,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR10152094,Sample-Routine,Water,NA,2019-10-15,10,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,22.5,mg/l,22.5,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR04172027,Sample-Routine,Water,NA,2019-04-17,0,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,13.4,mg/l,13.4,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR10152093,Sample-Routine,Water,NA,2019-10-15,0,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,16.3,mg/l,16.3,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR07172047,Sample-Routine,Water,NA,2019-07-17,0,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,17.3,mg/l,17.3,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR04172028,Sample-Routine,Water,NA,2019-04-17,9.5,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,13.7,mg/l,13.7,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR07082124,Sample-Routine,Water,NA,2020-07-08,7,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,15.4,mg/l,15.4,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR07082123,Sample-Routine,Water,NA,2020-07-08,0,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,21.2,mg/l,21.2,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR10052161,Sample-Routine,Water,NA,2020-10-05,0,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,15.2,mg/l,15.2,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
LRBOI_WQX-LMich,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",LRBOI_WQX-LR10052162,Sample-Routine,Water,NA,2020-10-05,7,NA,NA,LRB_QAPP,LRBOI_WQX,LRBOI Quality Assurance Project Plan,Water Bottle,NA,Chloride,Total,14.1,mg/l,14.1,LRBOI_WQX,"Little River Band of Ottawa Indians, Michigan (Tribal)",Lake Michigan,Great Lake,NA,04060103,NA,NA,NA,NA,44.25226,-86.35072,26,101
WIDNR_WQX-992000,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-11678620,Sample-Routine,Water,NA,2006-07-06,0,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,11,mg/l,11,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI St. Martin 10 M,Great Lake,NA,04060200,NA,NA,NA,NA,45.464546,-86.77789,26,041
WIDNR_WQX-992000,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1821610,Sample-Routine,Water,NA,2005-08-31,1,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,10.8,mg/l,10.8,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI St. Martin 10 M,Great Lake,NA,04060200,NA,NA,NA,NA,45.464546,-86.77789,26,041
WIDNR_WQX-992000,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1731824,Sample-Routine,Water,NA,2005-05-04,9,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,10.4,mg/l,10.4,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI St. Martin 10 M,Great Lake,NA,04060200,NA,NA,NA,NA,45.464546,-86.77789,26,041
WIDNR_WQX-992000,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1731830,Sample-Routine,Water,NA,2005-05-04,1,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,10.5,mg/l,10.5,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI St. Martin 10 M,Great Lake,NA,04060200,NA,NA,NA,NA,45.464546,-86.77789,26,041
WIDNR_WQX-992000,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1821600,Sample-Routine,Water,NA,2005-08-31,10,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,10.8,mg/l,10.8,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI St. Martin 10 M,Great Lake,NA,04060200,NA,NA,NA,NA,45.464546,-86.77789,26,041
WIDNR_WQX-992000,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-37602853,Sample-Routine,Water,NA,2010-07-14,1,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,11.7,mg/l,11.7,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI St. Martin 10 M,Great Lake,NA,04060200,NA,NA,NA,NA,45.464546,-86.77789,26,041
WIDNR_WQX-992000,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-84125532,Sample-Routine,Water,NA,2013-07-17,1,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,11.6,mg/l,11.6,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI St. Martin 10 M,Great Lake,NA,04060200,NA,NA,NA,NA,45.464546,-86.77789,26,041
WIDNR_WQX-992001,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-11678646,Sample-Routine,Water,NA,2006-07-06,NA,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,10.8,mg/l,10.8,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI Summer 10 M,Great Lake,NA,NA,NA,NA,NA,NA,45.56305,-86.66973,26,041
WIDNR_WQX-992001,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1731825,Sample-Routine,Water,NA,2005-05-04,9,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,10.4,mg/l,10.4,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI Summer 10 M,Great Lake,NA,NA,NA,NA,NA,NA,45.56305,-86.66973,26,041
WIDNR_WQX-992001,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1821611,Sample-Routine,Water,NA,2005-08-31,1,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,10.7,mg/l,10.7,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI Summer 10 M,Great Lake,NA,NA,NA,NA,NA,NA,45.56305,-86.66973,26,041
WIDNR_WQX-992001,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1731831,Sample-Routine,Water,NA,2005-05-04,1,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,10.6,mg/l,10.6,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI Summer 10 M,Great Lake,NA,NA,NA,NA,NA,NA,45.56305,-86.66973,26,041
WIDNR_WQX-992001,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1821601,Sample-Routine,Water,NA,2005-08-31,10,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,10.7,mg/l,10.7,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI Summer 10 M,Great Lake,NA,NA,NA,NA,NA,NA,45.56305,-86.66973,26,041
WIDNR_WQX-992001,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-37602829,Sample-Routine,Water,NA,2010-07-14,1,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,11.5,mg/l,11.5,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI Summer 10 M,Great Lake,NA,NA,NA,NA,NA,NA,45.56305,-86.66973,26,041
WIDNR_WQX-992001,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-84125511,Sample-Routine,Water,NA,2013-07-17,1,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,12.2,mg/l,12.2,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI Summer 10 M,Great Lake,NA,NA,NA,NA,NA,NA,45.56305,-86.66973,26,041
WIDNR_WQX-992002,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-11678672,Sample-Routine,Water,NA,2006-07-06,NA,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,10.7,mg/l,10.7,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI Fayette 10 M,Great Lake,NA,NA,NA,NA,NA,NA,45.717773,-86.679726,26,041
WIDNR_WQX-992002,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1731832,Sample-Routine,Water,NA,2005-05-04,1,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,10,mg/l,10,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI Fayette 10 M,Great Lake,NA,NA,NA,NA,NA,NA,45.717773,-86.679726,26,041
WIDNR_WQX-992002,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1731833,Sample-Routine,Water,NA,2005-05-04,9,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,10,mg/l,10,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI Fayette 10 M,Great Lake,NA,NA,NA,NA,NA,NA,45.717773,-86.679726,26,041
WIDNR_WQX-992002,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1731826,Sample-Routine,Water,NA,2005-05-04,9,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,9.9,mg/l,9.9,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI Fayette 10 M,Great Lake,NA,NA,NA,NA,NA,NA,45.717773,-86.679726,26,041
WIDNR_WQX-992010,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1821612,Sample-Routine,Water,NA,2005-08-31,1,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,10.6,mg/l,10.6,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI Kregg Bay 10 M,Great Lake,NA,NA,NA,NA,NA,NA,45.698887,-86.565285,26,041
WIDNR_WQX-992010,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1821602,Sample-Routine,Water,NA,2005-08-31,10,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,10.7,mg/l,10.7,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI Kregg Bay 10 M,Great Lake,NA,NA,NA,NA,NA,NA,45.698887,-86.565285,26,041
WIDNR_WQX-992010,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-37524237,Sample-Routine,Water,NA,2010-07-14,1,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,11.5,mg/l,11.5,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI Kregg Bay 10 M,Great Lake,NA,NA,NA,NA,NA,NA,45.698887,-86.565285,26,041
WIDNR_WQX-992010,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-84125553,Sample-Routine,Water,NA,2013-07-17,1,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,11.4,mg/l,11.4,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan - UP MI Kregg Bay 10 M,Great Lake,NA,NA,NA,NA,NA,NA,45.698887,-86.565285,26,041
EPA_GLNPO-MI31B,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-M31bG19:19GM42S71:4438240,Sample-Routine,Water,Surface Water,2019-08-03,40.3,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,13.199,mg/l,13.199,EPA_GLNPO,EPA Great Lakes National Program,Lake Michigan Station #31B,Great Lake,Open Lake Benthos station - Summer,04060200,NA,NA,NA,NA,43.9346782105,-87.6164718596,55,071
EPA_GLNPO-MI31B,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-M31bG19:19GM42I72:4438241,Sample-Routine,Water,Surface Water,2019-08-03,42.3,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,13.227,mg/l,13.227,EPA_GLNPO,EPA Great Lakes National Program,Lake Michigan Station #31B,Great Lake,Open Lake Benthos station - Summer,04060200,NA,NA,NA,NA,43.9346782105,-87.6164718596,55,071
EPA_GLNPO-MI42B,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-M42bG19:19GM43I12:4438307,Sample-Routine,Water,Surface Water,2019-08-03,54.3,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,13.319,mg/l,13.319,EPA_GLNPO,EPA Great Lakes National Program,Lake Michigan Station #42B,Great Lake,Open Lake Benthos station - Summer,04060200,NA,NA,NA,NA,44.7682965846,-87.2258866923,55,029
EPA_GLNPO-MI42B,EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-M42bG19:19GM43S11:4438306,Sample-Routine,Water,Surface Water,2019-08-03,52.3,NA,NA,UNKNOWN,EPA_GLNPO,Unknown,Miscellaneous (Other),NA,Chloride,Dissolved,13.334,mg/l,13.334,EPA_GLNPO,EPA Great Lakes National Program,Lake Michigan Station #42B,Great Lake,Open Lake Benthos station - Summer,04060200,NA,NA,NA,NA,44.7682965846,-87.2258866923,55,029
WIDNR_WQX-10031403,WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-119234080,Sample-Routine,Water,NA,2015-07-07,0.5,NA,NA,GRAB SAMPLE,WIDNR_WQX,WATER GRAB SAMPLE,Miscellaneous (Other),NA,Chloride,Total,12.7,mg/l,12.7,WIDNR_WQX,Wisconsin Department of Natural Resources,Lake Michigan NCAGL10-1048,Great Lake,Revisit Kenosha,NA,NA,NA,NA,NA,42.6147,-87.81058,55,059
